Šalies id,Šalis,Portalo ID,Naujienų portalas,Kalba,Skenavimo laikas,Kategorija,Tekstas,Nuoroda
101,Lithuania,200,Lrytas.lt,lt,2022-07-12 12:37:00,Pradinis puslapis,"Robertas Lewandowskis grįžo į Miuncheną, bet noras pereiti į „Barcelona“ niekur nedingo",https://www.lrytas.lt/sportas/futbolas/2022/07/12/news/robertas-lewandowskis-grizo-i-miunchena-bet-noras-pereiti-i-barcelona-niekur-nedingo-23936805
101,Lithuania,200,Lrytas.lt,lt,2022-07-12 12:37:00,Pradinis puslapis,Nuo suolo triuškinančią pergalę stebėjęs D. Sirvydis NBA Vasaros lygoje trenerio pasitikėjimo nesulaukė,https://www.lrytas.lt/sportas/krepsinis/2022/07/12/news/nuo-suolo-triuskinancia-pergale-stebejes-d-sirvydis-nba-vasaros-lygoje-trenerio-pasitikejimo-nesulauke-23938062
101,Lithuania,200,Lrytas.lt,lt,2022-07-12 12:37:00,Pradinis puslapis,Futbolas bus žaidžiamas ir karo sąlygomis: Ukrainos lyga grįžta,https://www.lrytas.lt/sportas/futbolas/2022/07/12/news/futbolas-bus-zaidziamas-ir-karo-salygomis-ukrainos-lyga-grizta-23936646
101,Lithuania,200,Lrytas.lt,lt,2022-07-12 12:37:00,Pradinis puslapis,Futbolo rinktinės gynėjas R. Baravykas – apie apkartusią patirtį Albanijoje ir lietuvišką klubą Rumunijoje,https://www.lrytas.lt/sportas/futbolas/2022/07/12/news/futbolo-rinktines-gynejas-r-baravykas-apie-apkartusia-patirti-albanijoje-ir-lietuviska-kluba-rumunijoje-23937288
101,Lithuania,200,Lrytas.lt,lt,2022-07-12 12:37:00,Pradinis puslapis,Italijos krepšininkas A. Gentile Ispanijoje iškrito iš balkono,https://www.lrytas.lt/sportas/krepsinis/2022/07/11/news/italijos-krepsininkas-a-gentile-ispanijoje-iskrito-is-balkono-23935953
101,Lithuania,200,Lrytas.lt,lt,2022-07-12 12:37:00,Pradinis puslapis,„Monaco“ ilgam susiejo ateitį su S. Obradovičiumi,https://www.lrytas.lt/sportas/krepsinis/2022/07/11/news/-monaco-ilgam-susiejo-ateiti-su-s-obradoviciumi-23936242
101,Lithuania,200,Lrytas.lt,lt,2022-07-12 12:37:00,Pradinis puslapis,Japonijoje laidojamas nužudytas buvęs premjeras Sh. Abe,https://www.lrytas.lt/pasaulis/ivykiai/2022/07/12/news/japonijoje-laidojamas-nuzudytas-buves-premjeras-sh-abe-23938069
101,Lithuania,200,Lrytas.lt,lt,2022-07-12 12:37:00,Pradinis puslapis,Šri Lankos prezidentas po konflikto oro uoste ėmėsi kito plano: nori iš šalies išvykti jūra,https://www.lrytas.lt/pasaulis/ivykiai/2022/07/12/news/sri-lankos-prezidentas-po-konflikto-oro-uoste-emesi-kito-plano-nori-is-salies-isvykti-jura-23940091
101,Lithuania,200,Lrytas.lt,lt,2022-07-12 12:37:00,Pradinis puslapis,Konservatorių partija: naujasis JK premjeras bus įvardytas rugsėjo 5 dieną,https://www.lrytas.lt/pasaulis/ivykiai/2022/07/11/news/konservatoriu-partija-naujasis-jk-premjeras-bus-ivardytas-rugsejo-5-diena-23936056
101,Lithuania,200,Lrytas.lt,lt,2022-07-12 12:37:00,Pradinis puslapis,Rusijos puolimą sugebėjusio atlaikyti Mykolajivo lyderis juokiasi iš rusų ir V. Putino: „Netrukus jie pradės į mus mėtyti balalaikas“,https://www.lrytas.lt/pasaulis/ivykiai/2022/07/11/news/rusijos-puolima-sugebejusio-atlaikyti-mykolajivo-lyderis-juokiasi-is-rusu-ir-v-putino-netrukus-jie-prades-i-mus-metyti-ba-23928010
101,Lithuania,200,Lrytas.lt,lt,2022-07-12 12:37:00,Pradinis puslapis,"Automobilyje susprogdintas Rusijos okupuoto Ukrainos kaimo prorusiškas lyderis
      
         Liepos 11-osios naujienos",https://www.lrytas.lt/pasaulis/ivykiai/2022/07/11/news/karas-ukrainoje-paskelbe-apie-v-zelenskio-isakyma-kariuomenei-nuaidejo-ispejimas-del-kontratakos-chersono-apskrityje-23923931
101,Lithuania,200,Lrytas.lt,lt,2022-07-12 12:37:00,Pradinis puslapis,"Kremlius ir toliau grasina Lietuvai: paskelbė, kad Rusija ir Baltarusija ruošiasi imtis veiksmų dėl Kaliningrado",https://www.lrytas.lt/pasaulis/ivykiai/2022/07/11/news/kremlius-rusija-ir-baltarusija-svarsto-imtis-bendru-veiksmu-pries-lietuva-del-kaliningrado-23931408
101,Lithuania,200,Lrytas.lt,lt,2022-07-12 12:37:00,Pradinis puslapis,Konservatyvūs abortų įstatymai pasiglemžė gyvybę: „Lenkijoje būti moterimi tikrai sunku“,https://www.lrytas.lt/pasaulis/ivykiai/2022/07/11/news/konservatyvus-abortu-istatymai-pasiglemze-gyvybe-lenkijoje-buti-moterimi-tikrai-sunku--23885149
101,Lithuania,200,Lrytas.lt,lt,2022-07-12 12:37:00,Pradinis puslapis,Dar vienoje Europos Sąjungos šalyje veša rusų propaganda: Kremliaus mintims sklisti padeda gilūs istoriniai ryšiai,https://www.lrytas.lt/pasaulis/rytai-vakarai/2022/07/11/news/dar-vienoje-europos-sajungos-salyje-vesi-rusu-propaganda-kremliaus-mintims-sklisti-padeda-gilus-istoriniai-rysiai-23745835
101,Lithuania,200,Lrytas.lt,lt,2022-07-12 12:37:00,Pradinis puslapis,Lenkams – išskirtinė V. Zelenskio padėka: Aukščiausiajai Radai pateikė įstatymo projektą dėl ypatingo statuso suteikimo,https://www.lrytas.lt/pasaulis/ivykiai/2022/07/11/news/lenkams-isskirtine-v-zelenskio-padeka-auksciausiajai-radai-pateike-istatymo-projekta-del-ypatingo-statuso-suteikimo-23933600
101,Lithuania,200,Lrytas.lt,lt,2022-07-12 12:37:00,Pradinis puslapis,Juodkrantėje atostogavusi D. Bilevičiūtė – apie kainas ir maudynes laukiniame pliaže: „Daugelis to nevertina“,https://www.lrytas.lt/zmones/veidai-ir-vardai/2022/07/11/news/juodkranteje-atostogavusi-d-bileviciute-apie-kainas-ir-maudynes-laukiniame-pliaze-daugelis-to-nevertina--23906389
101,Lithuania,200,Lrytas.lt,lt,2022-07-12 12:37:00,Pradinis puslapis,"Britų TV žvaigždės tragedija: prarado vos kelių dienų naujagimį, prieš savaitę buvęs mylimasis žuvo avarijoje",https://www.lrytas.lt/zmones/uzsienio-zvaigzdes/2022/07/11/news/britu-tv-zvaigzdes-tragedija-prarado-vos-keliu-dienu-naujagimi-pries-savaite-buves-mylimasis-zuvo-avarijoje-23926400
101,Lithuania,200,Lrytas.lt,lt,2022-07-12 12:37:00,Pradinis puslapis,Vimbldono čempionate dėmesį susižėrė princo George'o nuoširdžios emocijos,https://www.lrytas.lt/zmones/uzsienio-zvaigzdes/2022/07/11/news/vimbldono-cempionate-demesi-susizere-princo-george-o-nuosirdzios-emocijos-23927264
101,Lithuania,200,Lrytas.lt,lt,2022-07-12 12:37:00,Pradinis puslapis,"Arūnas Sakalauskas papasakojo, kaip išsigydė alkoholizmą ir sutiko dabartinę žmoną",https://www.lrytas.lt/zmones/veidai-ir-vardai/2022/07/11/news/arunas-sakalauskas-papasakojo-kaip-issigyde-alkoholizma-ir-sutiko-dabartine-zmona-23926710
101,Lithuania,200,Lrytas.lt,lt,2022-07-12 12:37:00,Pradinis puslapis,"Lietuvos kantri tėvas Virgis Stakėnas: „Esu storas, nes esu pritvinkęs idėjų“",https://www.lrytas.lt/zmones/muzika/2022/07/11/news/lietuvos-kantri-tevas-virgis-stakenas-esu-storas-nes-esu-pritvinkes-ideju--23929951
101,Lithuania,200,Lrytas.lt,lt,2022-07-12 12:37:00,Pradinis puslapis,Legendinis „Švyturys Brewery“ festivalis: ką čia pamatysite per Aludarių dieną?,https://www.lrytas.lt/zmones/muzika/2022/07/11/news/legendinis-svyturys-brewery-festivalis-ka-cia-pamatysite-per-aludariu-diena--23928896
101,Lithuania,200,Lrytas.lt,lt,2022-07-12 12:37:00,Pradinis puslapis,„Tele Bim-Bam“ trumpam sugrįžta: kuo dabar užsiima buvę nariai?,https://www.lrytas.lt/zmones/muzika/2022/07/11/news/kuo-dabar-uzsiima-buve-tele-bim-bam-nariai--23927235
101,Lithuania,200,Lrytas.lt,lt,2022-07-12 12:37:00,Pradinis puslapis,„Rally Žemaitija“ ralyje greičiu mėgavosi ir žinomi žmonės,https://www.lrytas.lt/zmones/veidai-ir-vardai/2022/07/11/news/-rally-zemaitija-ralyje-greiciu-megavosi-ir-zinomi-zmones-23926709
101,Lithuania,200,Lrytas.lt,lt,2022-07-12 12:37:00,Pradinis puslapis,Sena meilė nerūdyja: garsieji „De-Phazz“ į jubiliejinį albumą įtraukė Giedrės Kilčiauskienės dainą,https://www.lrytas.lt/zmones/muzika/2022/07/11/news/sena-meile-nerudyja-garsieji-de-phazz-i-jubiliejini-albuma-itrauke-giedres-kilciauskienes-daina-23929856
101,Lithuania,200,Lrytas.lt,lt,2022-07-14 07:26:00,Pradinis puslapis,Arvydas Lekavičius. Prieš konkurentus gidai – bejėgiai,https://www.lrytas.lt/lietuvosdiena/aktualijos/2022/07/14/news/arvydas-lekavicius-pries-konkurentus-gidai-bejegiai-23958957
101,Lithuania,200,Lrytas.lt,lt,2022-07-14 07:26:00,Pradinis puslapis,Vilniuje „Kempinski“ viešbutyje kilus gaisrui turėjo evakuotis žmonės,https://www.lrytas.lt/lietuvosdiena/nelaimes/2022/07/14/news/vilniuje-kempinski-viesbutyje-kilus-gaisrui-turejo-evakuotis-zmones-23958475
101,Lithuania,200,Lrytas.lt,lt,2022-07-14 07:26:00,Pradinis puslapis,Viešo saugumo tarnybos vadų kova virto skandalingu skundų karu: už rietenas mokės valstybė,https://www.lrytas.lt/lietuvosdiena/aktualijos/2022/07/13/news/vieso-saugumo-tarnybos-vadu-kova-virto-skandalingu-skundu-karu-uz-rietenas-mokes-valstybe-23935073
101,Lithuania,200,Lrytas.lt,lt,2022-07-14 07:26:00,Pradinis puslapis,Po EK sprendimo į G. Landsbergį nukrypo kritikos strėlės: S. Skvernelio partija reikalauja atsakomybės,https://www.lrytas.lt/lietuvosdiena/aktualijos/2022/07/13/news/po-ek-sprendimo-i-g-landsbergi-nukrypo-kritikos-streles-s-skvernelio-partija-reikalauja-atsakomybes-23955821
101,Lithuania,200,Lrytas.lt,lt,2022-07-14 07:26:00,Pradinis puslapis,L. Kasčiūnas: EK išaiškinimas dėl Kaliningrado tranzito yra lauktas ir kompromisinis,https://www.lrytas.lt/lietuvosdiena/aktualijos/2022/07/13/news/l-kasciunas-ek-isaiskinimas-del-kaliningrado-tranzito-yra-lauktas-ir-kompromisinis-23957259
101,Lithuania,200,Lrytas.lt,lt,2022-07-14 07:26:00,Pradinis puslapis,Po EK sprendimo dėl Kaliningrado tranzito G. Landsbergis reaguoti neskuba: „Nagrinėjam“,https://www.lrytas.lt/lietuvosdiena/aktualijos/2022/07/13/news/po-ek-sprendimo-del-kaliningrado-tranzito-g-landsbergis-reaguoti-neskuba-nagrinejam--23955214
101,Lithuania,200,Lrytas.lt,lt,2022-07-14 07:26:00,Pradinis puslapis,"Seime – dar vienas V. Valkiūno cirkas: švedus prilygino Holokausto organizatoriams, vadino lietuvių protėvių žudikais",https://www.lrytas.lt/lietuvosdiena/aktualijos/2022/07/13/news/seime-dar-vienas-v-valkiuno-cirkas-svedus-prilygino-holokausto-organizatoriams-vadino-lietuviu-proteviu-zudikais-23952137
101,Lithuania,200,Lrytas.lt,lt,2022-07-14 07:26:00,Pradinis puslapis,Dviejų automobilių kaktomuša Vilniuje: prireikė visų tarnybų,https://www.lrytas.lt/lietuvosdiena/nelaimes/2022/07/13/news/dvieju-automobiliu-kaktomusa-vilniuje-prireike-visu-tarnybu-23955117
101,Lithuania,200,Lrytas.lt,lt,2022-07-14 07:26:00,Pradinis puslapis,I. Šimonytė pasirodžiusios informacijos dėl Kaliningrado tranzito nekomentuoja: laukiama naujų gairių,https://www.lrytas.lt/lietuvosdiena/aktualijos/2022/07/13/news/i-simonyte-pasirodziusios-informacijos-del-kaliningrado-tranzito-nekomentuoja-laukiama-nauju-gairiu-23948581
101,Lithuania,200,Lrytas.lt,lt,2022-07-14 07:26:00,Pradinis puslapis,"Ukrainietes įdarbinusios įmonės vadovė iš VMI sulaukė tokio dviprasmiško rašto, kad jo nesupranta jokie buhalteriai",https://www.lrytas.lt/verslas/rinkos-pulsas/2022/07/13/news/ukrainietes-idarbinusios-imones-vadove-is-vmi-sulauke-tokio-dviprasmisko-rasto-kad-jo-nesupranta-jokie-buhalteriai-23942837
101,Lithuania,200,Lrytas.lt,lt,2022-07-14 07:26:00,Pradinis puslapis,"Lietuvos užsienio reikalų ministerija paskelbė, kaip vertina EK sprendimą dėl Kaliningrado tranzito",https://www.lrytas.lt/verslas/rinkos-pulsas/2022/07/13/news/urm-lietuva-teigiamai-vertina-ek-sprendima-leisti-rusijos-prekems-keliauti-i-kaliningrada-23955619
101,Lithuania,200,Lrytas.lt,lt,2022-07-14 07:26:00,Pradinis puslapis,Prekybos centruose Vilniuje ir Šiauliuose – galimybė įsigyti rusiškos sodos,https://www.lrytas.lt/verslas/rinkos-pulsas/2022/07/13/news/prekybos-centruose-vilniuje-ir-siauliuose-galimybe-isigyti-rusiskos-sodos-23954325
101,Lithuania,200,Lrytas.lt,lt,2022-07-14 07:26:00,Pradinis puslapis,"ES pareiškė, kad Lietuva turi leisti rusiškų prekių tranzitą geležinkeliu į Kaliningradą",https://www.lrytas.lt/verslas/rinkos-pulsas/2022/07/13/news/es-pareiske-kad-lietuva-turi-leisti-rusisku-prekiu-tranzita-gelezinkeliu-i-kaliningrada-23956385
101,Lithuania,200,Lrytas.lt,lt,2022-07-14 07:26:00,Pradinis puslapis,"Ekonomistai įvertino Kaliningrado situaciją po EK sprendimo: sutinka vienu klausimu, bet pabrėžia – sankcijos sušvelnėjo",https://www.lrytas.lt/verslas/rinkos-pulsas/2022/07/13/news/z-mauricas-apie-ek-gaires-del-kaliningrado-tranzito-sio-regiono-ekonomika-zenkliai-vaziuos-zemyn-23955213
101,Lithuania,200,Lrytas.lt,lt,2022-07-14 07:26:00,Pradinis puslapis,EK sprendimas: Rusijos prekės į Kaliningradą keliaus be apribojimų,https://www.lrytas.lt/verslas/rinkos-pulsas/2022/07/13/news/ek-sprendimas-rusijos-prekes-i-kaliningrada-keliaus-be-apribojimu-23954786
101,Lithuania,200,Lrytas.lt,lt,2022-07-14 07:26:00,Pradinis puslapis,Sankcijos gerokai spaudžia Rusiją – tai išduoda ir vėl pasigirdę V. Putino grasinimai dėl pasaulinės katastrofos,https://www.lrytas.lt/verslas/rinkos-pulsas/2022/07/13/news/sankcijos-gerokai-spaudzia-rusija-tai-isduoda-ir-vel-pasigirde-v-putino-grasinimai-del-pasaulines-katastrofos-23928879
101,Lithuania,200,Lrytas.lt,lt,2022-07-14 07:26:00,Pradinis puslapis,"Baiminasi profesionalių fejerverkų uždraudimo Vilniuje: miestą aplenktų kino kompanijos, garsūs atlikėjai",https://www.lrytas.lt/verslas/rinkos-pulsas/2022/07/13/news/baiminasi-profesionaliu-fejerverku-uzdraudimo-vilniuje-miesta-aplenktu-kino-kompanijos-garsus-atlikejai-23840936
101,Lithuania,200,Lrytas.lt,lt,2022-07-14 07:26:00,Pradinis puslapis,„RIA Novosti“: Rusija ir ES susitarė dėl prekių tranzito į Kaliningradą,https://www.lrytas.lt/verslas/rinkos-pulsas/2022/07/13/news/-ria-novosti-rusija-ir-es-susitare-del-prekiu-tranzito-i-kaliningrada-23949153
101,Lithuania,200,Lrytas.lt,lt,2022-07-14 07:26:00,Pradinis puslapis,Rusų Vimbldone turėtų nebūti ir kitąmet: tai – ne vienintelė jų laukianti problema,https://www.lrytas.lt/sportas/startai/2022/07/13/news/rusu-vimbldone-turetu-nebuti-ir-kitamet-tai-ne-vienintele-ju-laukianti-problema-23949958
101,Lithuania,200,Lrytas.lt,lt,2022-07-14 07:26:00,Pradinis puslapis,Oficialu: J. Nunnally jungiasi prie „Partizan“,https://www.lrytas.lt/sportas/krepsinis/2022/07/13/news/oficialu-j-nunnally-jungiasi-prie-partizan--23958398
101,Lithuania,200,Lrytas.lt,lt,2022-07-14 07:26:00,Pradinis puslapis,N. Calathesas kelsis į „Fenerbahce“,https://www.lrytas.lt/sportas/krepsinis/2022/07/13/news/n-calathesas-kelsis-i-fenerbahce--23958244
101,Lithuania,200,Lrytas.lt,lt,2022-07-14 07:26:00,Pradinis puslapis,Oficialu: R. Sterlingas keliasi į „Chelsea“,https://www.lrytas.lt/sportas/futbolas/2022/07/13/news/oficialu-r-sterlingas-keliasi-i-chelsea--23957881
101,Lithuania,200,Lrytas.lt,lt,2022-07-14 07:26:00,Pradinis puslapis,Netikėtas Šaro pirkinys: „Barcelona“ nustebino įsigijusi vietinį puolėją,https://www.lrytas.lt/sportas/krepsinis/2022/07/13/news/netiketas-saro-pirkinys-barcelona-nustebino-isigijusi-vietini-puoleja-23953843
101,Lithuania,200,Lrytas.lt,lt,2022-07-14 07:26:00,Pradinis puslapis,„Labas GAS“ klubui uždrausta registruoti naujus žaidėjus,https://www.lrytas.lt/sportas/krepsinis/2022/07/13/news/-labas-gas-klubui-uzdrausta-registruoti-naujus-zaidejus-23955216
101,Lithuania,200,Lrytas.lt,lt,2022-07-14 07:26:00,Pradinis puslapis,M. Jamesas toliau rungtyniaus „Monaco“ ekipoje,https://www.lrytas.lt/sportas/krepsinis/2022/07/13/news/m-jamesas-toliau-rungtyniaus-monaco-ekipoje-23955118
101,Lithuania,200,Lrytas.lt,lt,2022-07-14 07:26:00,Pradinis puslapis,Viena rezultatyviausių A lygos žaidėjų M. Proscevičiūtė grįžta į Šiaulius,https://www.lrytas.lt/sportas/futbolas/2022/07/13/news/viena-rezultatyviausiu-a-lygos-zaideju-m-prosceviciute-grizta-i-siaulius-23956513
101,Lithuania,200,Lrytas.lt,lt,2022-07-14 07:26:00,Pradinis puslapis,D. Itoudis „Fenerbahce“ komandoje nebemato solidaus italo,https://www.lrytas.lt/sportas/krepsinis/2022/07/13/news/d-itoudis-fenerbahce-komandoje-nebemato-solidaus-italo-23952558
101,Lithuania,200,Lrytas.lt,lt,2022-07-14 07:26:00,Pradinis puslapis,Žiniasklaida: J. Borisovas pasitrauks iš Rusijos ministro pirmininko pavaduotojo posto,https://www.lrytas.lt/pasaulis/ivykiai/2022/07/13/news/ziniasklaida-j-borisovas-pasitrauks-is-rusijos-ministro-pirmininko-pavaduotojo-posto-23950195
101,Lithuania,200,Lrytas.lt,lt,2022-07-14 07:26:00,Pradinis puslapis,Nauja Prancūzijos ministrė apkaltinta homofobija,https://www.lrytas.lt/pasaulis/ivykiai/2022/07/13/news/nauja-prancuzijos-ministre-apkaltinta-homofobija-23957396
101,Lithuania,200,Lrytas.lt,lt,2022-07-14 07:26:00,Pradinis puslapis,"Sujudimas Rusijos valdžioje: V. Putinas paaukštino ministrą, kuris taps išskirtinis",https://www.lrytas.lt/pasaulis/ivykiai/2022/07/12/news/sujudimas-rusijos-valdzioje-v-putinas-paaukstino-ministra-kuris-taps-isskirtiniu-23945111
101,Lithuania,200,Lrytas.lt,lt,2022-07-14 07:26:00,Pradinis puslapis,Jungtinės Karalystės konservatoriai rengia pirmą naujo ministro pirmininko rinkimų balsavimą,https://www.lrytas.lt/pasaulis/ivykiai/2022/07/13/news/jungtines-karalystes-konservatoriai-rengia-pirma-naujo-ministro-pirmininko-rinkimu-balsavima-23953278
101,Lithuania,200,Lrytas.lt,lt,2022-07-14 07:26:00,Pradinis puslapis,Edvardas Lucasas. Britanijos parama Ukrainai išliks ir pasikeitus šalies vadovybei,https://www.lrytas.lt/pasaulis/rytai-vakarai/2022/07/13/news/edvardas-lucasas-britanijos-parama-ukrainai-isliks-ir-pasikeitus-salies-vadovybei-23951000
101,Lithuania,200,Lrytas.lt,lt,2022-07-14 07:26:00,Pradinis puslapis,JAV Kongreso komitetas: D. Trumpo tviterio žinutė buvo raginimas pulti Kapitolijų,https://www.lrytas.lt/pasaulis/ivykiai/2022/07/13/news/jav-kongreso-komitetas-d-trumpo-tviterio-zinute-buvo-raginimas-pulti-kapitoliju-23949097
