Šalies id,Šalis,Portalo ID,Naujienų portalas,Kalba,Skenavimo laikas,Kategorija,Tekstas,Nuoroda
CR002,Lithuania,NP_002,15min.lt,lt,2022-07-14 07:25:00,Start page,"Tik 15min / 
                                                        Kelis „ne“ išgirdę „vilkai“ intensyvina Lietuvos krepšininkų paieškas",https://www.15min.lt/24sek/naujiena/lietuva/kelis-ne-isgirde-vilkai-intensyvina-lietuvos-krepsininku-paieskas-875-1797892
CR002,Lithuania,NP_002,15min.lt,lt,2022-07-14 07:25:00,Start page,Priekulės miestas šiemet švęs tris dienas: laukia įspūdingi renginiai,https://www.15min.lt/pasaulis-kiseneje/naujiena/per-lietuva/priekules-miestas-siemet-sves-tris-dienas-laukia-ispudingi-renginiai-642-1901982
CR002,Lithuania,NP_002,15min.lt,lt,2022-07-14 07:25:00,Start page,15 vasariškų patiekalų iš Italijos: nuo lengvos lazanijos iki tiramisu,https://www.15min.lt/maistas/naujiena/virtuve/15-vasarisku-patiekalu-is-italijos-nuo-lengvos-lazanijos-iki-tiramisu-1044-1901320
CR002,Lithuania,NP_002,15min.lt,lt,2022-07-14 07:25:00,Start page,Nidos receptas: fetos ir žirnelių kišas be tešlos pagrindo,https://www.15min.lt/maistas/naujiena/virtuve/nidos-receptas-fetos-ir-zirneliu-kisas-be-teslos-pagrindo-1044-1900738
CR002,Lithuania,NP_002,15min.lt,lt,2022-07-14 07:25:00,Start page,"Maistingos, lengvos ir gardžios salotos, pamėgtos Jennifer Aniston",https://www.15min.lt/maistas/naujiena/virtuve/maistingos-lengvos-ir-gardzios-salotos-pamegtos-jennifer-aniston-1044-1900870
CR002,Lithuania,NP_002,15min.lt,lt,2022-07-14 07:25:00,Start page,Liepos 13–17 d. Klaipėda kviečia atrasti „Europiados“ spalvas (programa),https://www.15min.lt/kultura/naujiena/renginiai/liepos-13-17-dienomis-klaipeda-kviecia-atrasti-europiados-spalvas-programa-29-1900064
CR002,Lithuania,NP_002,15min.lt,lt,2022-07-14 07:25:00,Start page,"Interviu / 
                                                        „Mane labiausiai veža siurrealizmas“: „Devilstone“ organizatorius praskleidė festivalio užkulisius",https://www.15min.lt/ar-zinai/naujiena/idomi-lietuva/mane-labiausiai-veza-siurrealizmas-devilstone-organizatorius-papasakojo-apie-festivalio-uzkulisius-1162-1901392
CR002,Lithuania,NP_002,15min.lt,lt,2022-07-14 07:25:00,Start page,"Testas / 
                                                        Ar atsakysite į šiuos 10 bendrųjų žinių klausimų?",https://www.15min.lt/ar-zinai/naujiena/pasitikrink-zinias/testas-ar-atsakysite-i-siuos-10-bendruju-ziniu-klausimu-1168-1744046
CR002,Lithuania,NP_002,15min.lt,lt,2022-07-14 07:25:00,Start page,"Testas / 
                                                        Ar prisiminsite, kas atlieka šias lietuviškas dainas apie vasarą?",https://www.15min.lt/ar-zinai/naujiena/pasitikrink-zinias/muzikinis-testas-ar-prisiminsite-kas-atlieka-sias-lietuviskas-dainas-apie-vasara-1168-1338584
CR002,Lithuania,NP_002,15min.lt,lt,2022-07-14 07:25:00,Start page,50-metį mininčiam G.Juodeikai – draugų siurprizas: ryte pažadino pučiamųjų kvintetas,https://www.15min.lt/vardai/naujiena/lietuva/50-meti-mininciam-g-juodeikai-draugu-siurprizas-ryte-pazadino-puciamuju-kvintetas-1050-1901346
